f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,y
0.079485,0.000000,0.000000,0.000000,0.000000,0.002974,0.000000,0.000000,0.000000,0.027027,0.102273,0.000000,0.028571,0.059859,1.000000,0.000000,0.651020,0.217391,0.727273,1.000000,1
0.021960,0.000772,0.000000,0.000000,0.120000,0.002230,0.000000,0.076923,0.042373,0.081081,0.034091,0.000000,0.085714,0.015250,0.888900,0.015641,0.610204,0.086957,0.727273,1.000000,0
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.027027,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.618367,0.608696,0.545455,1.000000,0
0.063025,0.000000,0.000000,0.000000,0.000000,0.004213,0.013158,0.019231,0.000000,0.000000,0.034091,0.000000,0.000000,0.037624,0.600000,0.000000,0.579592,0.608696,0.636364,1.000000,0
0.036336,0.000579,0.000000,0.000000,0.000000,0.041135,0.013158,0.019231,0.011299,0.081081,0.011364,0.000000,0.000000,0.018184,0.833300,0.000000,0.602041,0.869565,0.818182,1.000000,1
0.051623,0.036204,0.000000,0.000000,0.123947,0.001115,0.039474,0.000000,0.000000,0.000000,0.136364,0.090909,0.142857,0.103793,0.952400,0.409281,0.616327,0.739130,0.545455,1.000000,0
0.007723,0.000386,0.000000,0.000000,0.500000,0.006071,0.000000,0.000000,0.000000,0.000000,0.011364,0.000000,0.028571,0.003865,1.000000,0.075600,0.655102,0.130435,0.818182,1.000000,0
0.062566,0.000000,0.000000,0.000000,0.000000,0.002974,0.013158,0.000000,0.000000,0.054054,0.056818,0.000000,0.000000,0.037741,0.937500,0.000000,0.571429,1.000000,0.818182,0.500000,1
0.062994,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.147727,0.000000,0.057143,0.050779,1.000000,0.000000,0.640816,1.000000,0.000000,1.000000,1
0.078921,0.047210,0.000000,0.000000,0.059387,0.006567,0.013158,0.000000,0.000000,0.000000,0.102273,0.000000,0.085714,0.081907,0.937500,0.410323,0.644898,0.000000,0.272727,1.000000,1
0.108195,0.380577,0.000000,0.000000,0.041420,0.001611,0.000000,0.000000,0.000000,0.000000,0.170455,0.000000,0.114286,0.138577,1.000000,0.238790,0.612245,0.695652,0.636364,0.500000,0
0.060808,0.000965,0.000000,0.000000,0.000000,0.018957,0.026316,0.019231,0.000000,0.000000,0.011364,0.000000,0.000000,0.030430,0.750000,0.000000,0.640816,0.782609,0.363636,1.000000,1
0.036301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.045455,0.000000,0.057143,0.030686,1.000000,0.000000,0.655102,0.000000,0.363636,1.000000,1
0.046672,0.006179,0.000000,0.000000,0.062500,0.001982,0.026316,0.057692,0.039548,0.027027,0.068182,0.181818,0.142857,0.109055,0.800000,0.259124,0.632653,0.608696,0.545455,0.500000,0
0.000465,0.000965,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011364,0.090909,0.028571,0.000233,1.000000,0.000000,0.667347,0.956522,0.818182,1.000000,0
0.000000,0.000000,0.000000,0.000000,0.000000,0.064924,0.026316,0.000000,0.000000,0.027027,0.000000,0.000000,0.000000,0.000000,0.333300,0.000000,0.410204,0.000000,0.636364,0.500000,0
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.027027,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.308163,0.608696,0.636364,0.500000,0
0.019091,0.007337,0.000000,0.000000,0.082105,0.003221,0.000000,0.000000,0.000000,0.000000,0.034091,0.090909,0.057143,0.020000,1.000000,0.283107,0.700000,0.956522,1.000000,0.000000,1
0.034754,0.000000,0.000000,0.000000,0.000000,0.039029,0.026316,0.057692,0.022599,0.054054,0.022727,0.000000,0.000000,0.017392,0.600000,0.000000,0.151020,0.695652,0.818182,0.500000,0
0.053189,0.008496,0.000000,1.000000,0.000000,0.001611,0.000000,0.000000,0.000000,0.621622,0.136364,0.181818,0.200000,0.081954,1.000000,0.000000,0.616327,0.173913,0.727273,0.500000,0
0.019238,0.000386,0.000000,0.000000,0.000000,0.012762,0.000000,0.000000,0.000000,0.000000,0.022727,0.000000,0.057143,0.015134,1.000000,0.000000,0.700000,0.695652,0.454545,1.000000,1
0.000000,0.000000,0.000000,0.000000,0.000000,0.056003,0.000000,0.000000,0.000000,0.027027,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.240816,1.000000,0.636364,0.500000,0
0.008235,0.003089,0.000000,0.000000,0.290000,0.002974,0.000000,0.000000,0.000000,0.000000,0.045455,0.181818,0.114286,0.010640,1.000000,0.350886,0.475510,0.304348,0.636364,0.500000,0
0.101732,0.006739,0.000000,0.000000,0.144413,0.004584,0.013158,0.019231,0.002825,0.000000,0.090909,0.181818,0.142857,0.185141,0.916700,0.179353,0.673469,0.695652,0.272727,1.000000,0
0.007072,0.000000,0.000000,0.000000,0.000000,0.006938,0.000000,0.000000,0.000000,0.000000,0.011364,0.000000,0.028571,0.003539,1.000000,0.000000,0.667347,0.869565,0.272727,1.000000,1
0.047967,0.000000,0.000000,0.000000,0.000000,0.012762,0.000000,0.000000,0.000000,0.081081,0.011364,0.000000,0.000000,0.024004,1.000000,0.000000,0.436735,0.130435,0.636364,0.500000,0
0.088335,0.027998,0.000000,0.000000,0.100966,0.003965,0.000000,0.076923,0.087571,0.027027,0.034091,0.000000,0.000000,0.044469,0.714300,0.508863,0.655102,0.130435,0.363636,1.000000,1
0.014897,0.003478,0.000000,0.000000,0.230983,0.002106,0.013158,0.000000,0.000000,0.000000,0.056818,0.090909,0.142857,0.013737,0.857100,0.135558,0.624490,0.913043,0.727273,0.500000,0
0.001070,0.003862,0.000000,0.000000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011364,0.090909,0.028571,0.000535,1.000000,0.124609,0.671429,0.695652,0.545455,1.000000,0
0.000000,0.000000,0.000000,0.000000,0.000000,0.400446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.524490,0.869565,0.363636,0.500000,0
0.178344,0.000000,0.000000,0.000000,0.000000,0.003841,0.000000,0.000000,0.127119,0.027027,0.034091,0.000000,0.000000,0.102442,0.600000,0.000000,0.646939,0.173913,0.818182,0.500000,1
0.008561,0.002221,0.000000,0.000000,0.173913,0.004832,0.000000,0.000000,0.000000,0.000000,0.034091,0.000000,0.085714,0.005402,1.000000,0.415537,0.571429,0.739130,0.545455,0.500000,1
0.049735,0.000965,0.000000,0.000000,0.240000,0.003098,0.000000,0.000000,0.000000,0.000000,0.034091,0.000000,0.028571,0.043561,1.000000,0.484880,0.673469,0.739130,0.727273,1.000000,1
0.159052,0.029353,0.000000,0.000000,0.006578,0.005204,0.092105,0.057692,0.025424,0.000000,0.034091,0.000000,0.000000,0.136458,0.333300,0.016684,0.538776,0.043478,0.818182,1.000000,1
0.193054,0.000579,0.007856,0.000000,0.000000,0.004337,0.026316,0.000000,0.000000,0.000000,0.113636,0.000000,0.000000,0.253009,0.950000,0.000000,0.712245,0.130435,0.272727,1.000000,1
0.204295,0.032612,0.000000,1.000000,0.101835,0.001611,0.065789,0.000000,0.000000,0.000000,0.386364,0.000000,0.200000,0.249005,0.950800,0.360792,0.622449,0.956522,0.272727,1.000000,1
0.008933,0.001257,0.000000,0.000000,0.153610,0.002230,0.000000,0.000000,0.000000,0.027027,0.011364,0.000000,0.028571,0.004470,1.000000,0.022419,0.677551,0.956522,0.363636,1.000000,1
0.008770,0.001159,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.022727,0.000000,0.057143,0.004447,1.000000,0.000000,0.712245,0.913043,0.636364,0.500000,0
0.065870,0.001545,0.000000,0.000000,0.125000,0.003593,0.000000,0.000000,0.000000,0.027027,0.056818,0.000000,0.057143,0.054923,1.000000,0.251825,0.642857,0.652174,0.181818,1.000000,1
0.189955,0.000000,0.000000,0.000000,0.000000,0.004956,0.092105,0.057692,0.087571,0.000000,0.113636,0.000000,0.000000,0.282066,0.666700,0.000000,0.655102,0.608696,0.454545,1.000000,1
0.030923,0.002510,0.000000,0.000000,0.203077,0.002602,0.000000,0.000000,0.000000,0.000000,0.034091,0.000000,0.028571,0.019022,1.000000,0.505214,0.600000,0.217391,0.818182,1.000000,0
0.056527,0.001062,0.000000,0.000000,0.181818,0.001735,0.052632,0.000000,0.000000,0.000000,0.125000,0.181818,0.142857,0.105283,0.875000,0.079771,0.434694,0.913043,0.727273,0.500000,1
0.063855,0.034273,0.000000,0.000000,0.050930,0.002230,0.000000,0.000000,0.000000,0.027027,0.045455,0.000000,0.000000,0.044073,1.000000,0.291971,0.516327,0.695652,0.272727,1.000000,1
0.070136,0.000000,0.000000,0.000000,0.000000,0.003469,0.000000,0.000000,0.016949,0.081081,0.022727,0.000000,0.028571,0.057042,0.833300,0.000000,0.475510,0.826087,0.636364,0.500000,0
0.053071,0.003476,0.000000,0.000000,0.086667,0.001487,0.039474,0.000000,0.000000,0.027027,0.079545,0.000000,0.057143,0.049009,0.875000,0.429614,0.659184,0.000000,0.545455,0.500000,1
0.138271,0.003862,0.000000,0.000000,0.000000,0.042746,0.039474,0.000000,0.000000,0.054054,0.034091,0.000000,0.000000,0.077577,0.600000,0.000000,0.351020,0.956522,0.636364,0.500000,0
0.067560,0.009461,0.000000,0.000000,0.086531,0.003098,0.013158,0.019231,0.028249,0.000000,0.090909,0.181818,0.114286,0.091337,0.750000,0.295099,0.657143,0.739130,1.000000,0.500000,1
0.004606,0.000386,0.000000,0.000000,0.500000,0.004089,0.000000,0.000000,0.000000,0.000000,0.011364,0.000000,0.028571,0.002305,1.000000,0.526590,0.418367,0.869565,0.727273,0.500000,0
0.001768,0.000579,0.000000,0.000000,0.333333,0.001363,0.000000,0.000000,0.000000,0.000000,0.011364,0.090909,0.028571,0.000885,1.000000,0.083420,0.669388,0.913043,0.181818,1.000000,0
0.099712,0.000000,0.000000,0.000000,0.000000,0.004460,0.065789,0.019231,0.011299,0.027027,0.159091,0.000000,0.114286,0.078811,0.923100,0.000000,0.591837,0.826087,0.545455,0.500000,0
0.014237,0.003669,0.000000,0.000000,0.052632,0.001859,0.078947,0.038462,0.192090,0.108108,0.045455,0.090909,0.114286,0.011222,0.666700,0.035975,0.624490,0.130435,0.636364,1.000000,0
0.048493,0.033211,0.000202,0.000000,0.069767,0.001982,0.078947,0.000000,0.000000,0.000000,0.113636,0.000000,0.114286,0.070592,0.894700,0.220542,0.442857,0.608696,0.363636,1.000000,1
0.004735,0.008689,0.000000,0.000000,0.057778,0.003965,0.000000,0.000000,0.000000,0.000000,0.102273,0.454545,0.257143,0.005099,1.000000,0.049009,0.612245,0.260870,0.272727,1.000000,1
0.003768,0.000000,0.000000,0.000000,0.000000,0.009664,0.013158,0.019231,0.000000,0.081081,0.011364,0.090909,0.028571,0.001886,0.857100,0.000000,0.379592,0.739130,0.636364,1.000000,0
0.032590,0.003862,0.000000,0.000000,0.068000,0.002354,0.013158,0.019231,0.000000,0.000000,0.022727,0.000000,0.028571,0.022281,0.800000,0.443170,0.663265,0.434783,0.818182,1.000000,1
0.005056,0.002319,0.000000,0.000000,0.249792,0.002726,0.000000,0.000000,0.000000,0.027027,0.034091,0.181818,0.085714,0.004610,1.000000,0.146507,0.583673,0.217391,0.727273,0.500000,0
0.023247,0.005020,0.000000,0.000000,0.143077,0.000991,0.013158,0.000000,0.000000,0.000000,0.034091,0.000000,0.085714,0.013550,0.666700,0.566736,0.357143,0.130435,0.727273,0.500000,0
0.079301,0.005406,0.000000,0.000000,0.074286,0.004708,0.000000,0.057692,0.011299,0.000000,0.136364,0.000000,0.057143,0.121511,0.933300,0.128259,0.626531,0.695652,0.090909,1.000000,1
0.005816,0.000579,0.000000,0.000000,0.293333,0.004089,0.000000,0.000000,0.000000,0.000000,0.011364,0.000000,0.028571,0.002910,1.000000,0.038060,0.622449,0.304348,0.272727,1.000000,1
0.023076,0.000000,0.000000,0.000000,0.000000,0.008921,0.000000,0.365385,0.810734,0.675676,0.022727,0.000000,0.057143,0.011548,0.811600,0.000000,0.277551,0.043478,0.545455,0.500000,0
0.046722,0.003476,0.000000,0.000000,0.088889,0.002230,0.197368,0.038462,0.000000,0.108108,0.045455,0.090909,0.028571,0.037298,0.571400,0.228884,0.628571,0.217391,0.727273,1.000000,0
0.043524,0.001786,0.000000,0.000000,0.151351,0.001982,0.171053,0.038462,0.000000,0.189189,0.022727,0.000000,0.000000,0.022677,0.916700,0.351408,0.385714,1.000000,0.636364,0.500000,0
0.000000,0.000000,0.000000,0.000000,0.000000,0.361417,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.581633,0.000000,0.727273,0.500000,1
0.038895,0.000000,0.000000,0.000000,0.000000,0.003345,0.000000,0.038462,0.019774,0.000000,0.011364,0.000000,0.000000,0.019464,0.875000,0.000000,0.642857,0.782609,0.363636,0.500000,1
0.076719,0.011199,0.000000,0.000000,0.000000,0.002974,0.105263,0.076923,0.008475,0.054054,0.022727,0.000000,0.028571,0.067146,0.869600,0.000000,0.630612,0.130435,0.545455,1.000000,1
0.000000,0.000000,0.000000,0.000000,0.000000,0.007806,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.671429,0.478261,0.181818,1.000000,1
0.030055,0.000000,0.000000,1.000000,0.000000,0.006195,0.000000,0.000000,0.000000,0.027027,0.011364,0.000000,0.028571,0.015040,1.000000,0.000000,0.638776,0.869565,0.727273,0.500000,1
0.024425,0.008689,0.000000,0.000000,0.144000,0.001487,0.000000,0.000000,0.000000,0.000000,0.056818,0.000000,0.085714,0.026868,1.000000,0.224192,0.630612,0.173913,1.000000,0.500000,1
0.003815,0.002124,0.000000,0.000000,0.232727,0.008673,0.000000,0.000000,0.000000,0.027027,0.022727,0.090909,0.057143,0.003632,1.000000,0.271637,0.487755,0.434783,0.636364,0.500000,0
0.102012,0.053389,0.000000,0.000000,0.008246,0.001487,0.000000,0.000000,0.022599,0.000000,0.159091,0.454545,0.200000,0.167051,0.733300,0.108968,0.595918,0.913043,0.454545,1.000000,1
0.085187,0.000000,0.000000,0.000000,0.000000,0.039648,0.000000,0.000000,0.000000,0.000000,0.011364,0.000000,0.000000,0.042630,1.000000,0.000000,0.667347,0.956522,0.909091,0.500000,1
0.019354,0.004248,0.000000,0.000000,0.101818,0.001611,0.000000,0.000000,0.000000,0.000000,0.034091,0.000000,0.085714,0.014877,1.000000,0.265902,0.651020,0.826087,0.818182,1.000000,1
0.031784,0.046341,0.000000,0.000000,0.055333,0.001859,0.026316,0.000000,0.000000,0.054054,0.261364,0.181818,0.400000,0.048078,0.966700,0.130344,0.655102,0.217391,0.545455,0.500000,1
0.037173,0.001448,0.006695,0.000000,0.320000,0.006071,0.000000,0.000000,0.067797,0.027027,0.034091,0.000000,0.028571,0.023795,0.600000,0.595933,0.055102,0.000000,0.545455,0.500000,0
0.033715,0.007144,0.000000,1.000000,0.068108,0.001363,0.000000,0.019231,0.039548,0.054054,0.034091,0.000000,0.057143,0.033433,0.937500,0.319082,0.704082,0.695652,0.090909,1.000000,1
0.042349,0.001931,0.000000,0.000000,0.056000,0.001735,0.118421,0.115385,0.011299,0.000000,0.045455,0.000000,0.057143,0.045121,0.833300,0.103754,0.604082,0.000000,0.727273,1.000000,1
0.065078,0.002703,0.000000,0.000000,0.154286,0.000991,0.013158,0.096154,0.000000,0.027027,0.102273,0.000000,0.085714,0.068613,0.647100,0.160584,0.610204,0.652174,0.272727,1.000000,1
0.091948,0.146746,0.000000,0.000000,0.048579,0.003098,0.000000,0.000000,0.000000,0.000000,0.068182,0.000000,0.057143,0.145910,1.000000,0.277372,0.616327,0.565217,0.727273,1.000000,0
0.002001,0.000388,0.000000,0.000000,0.000000,0.003841,0.000000,0.000000,0.000000,0.000000,0.011364,0.090909,0.028571,0.001001,1.000000,0.000000,0.661224,0.739130,0.636364,1.000000,0
0.000000,0.000000,0.000000,0.000000,0.000000,0.053029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.722449,0.478261,0.818182,0.500000,1
0.014143,0.000965,0.000000,0.000000,0.000000,0.001611,0.000000,0.000000,0.000000,0.027027,0.011364,0.000000,0.028571,0.007078,1.000000,0.000000,0.636735,0.782609,1.000000,0.500000,1
0.073844,0.002703,0.000000,0.000000,0.114286,0.003469,0.052632,0.000000,0.000000,0.054054,0.056818,0.000000,0.057143,0.072175,0.875000,0.015120,0.640816,0.260870,0.181818,1.000000,0
0.133962,0.027805,0.000000,0.000000,0.074444,0.001859,0.039474,0.038462,0.327684,0.027027,0.147727,0.000000,0.142857,0.273218,0.631600,0.208029,0.600000,1.000000,0.272727,1.000000,1
0.019184,0.002703,0.000000,0.000000,0.114286,0.001363,0.000000,0.000000,0.073446,0.270270,0.034091,0.090909,0.057143,0.017625,0.764700,0.205944,0.610204,0.695652,0.181818,1.000000,0
0.047478,0.000965,0.000000,0.000000,0.000000,0.008177,0.000000,0.000000,0.000000,0.000000,0.068182,0.000000,0.057143,0.031850,1.000000,0.000000,0.704082,0.782609,0.545455,0.500000,1
0.004852,0.024329,0.000000,0.000000,0.047302,0.002106,0.000000,0.000000,0.000000,0.000000,0.079545,0.181818,0.200000,0.005425,1.000000,0.216371,0.651020,1.000000,0.818182,0.500000,0
0.003606,0.000965,0.000000,0.000000,0.400000,0.003469,0.000000,0.000000,0.000000,0.000000,0.022727,0.090909,0.057143,0.002538,1.000000,0.377477,0.595918,0.869565,0.636364,1.000000,1
0.025751,0.000579,0.000000,0.000000,0.333333,0.003841,0.013158,0.019231,0.000000,0.000000,0.022727,0.000000,0.028571,0.022328,0.750000,0.380605,0.671429,0.304348,0.181818,1.000000,1
0.095259,0.003862,0.000000,0.000000,0.050000,0.003717,0.000000,0.000000,0.000000,0.162162,0.022727,0.000000,0.028571,0.092594,1.000000,0.049531,0.742857,0.652174,0.909091,0.500000,0
0.109116,0.030894,0.000000,0.000000,0.069250,0.002354,0.000000,0.000000,0.000000,0.000000,0.034091,0.090909,0.028571,0.084864,1.000000,0.450991,0.644898,0.826087,0.636364,1.000000,0
0.015539,0.000000,0.000000,0.000000,0.000000,0.005452,0.013158,0.000000,0.000000,0.000000,0.011364,0.000000,0.028571,0.007776,0.500000,0.000000,0.608163,0.217391,0.545455,1.000000,1
0.049118,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.045455,0.000000,0.028571,0.037345,1.000000,0.000000,0.661224,0.000000,0.000000,1.000000,1
0.054480,0.001738,0.000000,0.000000,0.111111,0.002726,0.013158,0.000000,0.000000,0.000000,0.011364,0.000000,0.000000,0.027264,0.000000,0.227841,0.595918,0.869565,0.272727,1.000000,1
0.008002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011364,0.000000,0.028571,0.004005,1.000000,0.000000,0.440816,0.086957,0.181818,1.000000,1
0.034056,0.044893,0.000000,0.000000,0.010839,0.003593,0.000000,0.000000,0.000000,0.000000,0.022727,0.090909,0.028571,0.032153,1.000000,0.051616,0.616327,0.347826,1.000000,0.500000,1
0.098679,0.000965,0.000000,0.000000,0.000000,0.150911,0.013158,0.000000,0.000000,0.081081,0.011364,0.000000,0.000000,0.049382,0.909100,0.000000,0.681633,0.826087,0.727273,1.000000,0
0.111178,0.004055,0.000000,1.000000,0.055238,0.002230,0.013158,0.019231,0.031073,0.135135,0.034091,0.000000,0.028571,0.079975,0.928600,0.108446,0.642857,0.130435,0.000000,1.000000,0
0.023572,0.005557,0.000026,0.000000,0.191800,0.001363,0.026316,0.019231,0.002825,0.027027,0.068182,0.000000,0.171429,0.016181,0.818200,0.411366,0.414286,0.260870,0.636364,0.500000,0
0.076775,0.005406,0.000000,0.000000,0.292857,0.001982,0.039474,0.000000,0.011299,0.027027,0.113636,0.090909,0.171429,0.120859,0.636400,0.441084,0.504082,1.000000,0.909091,0.500000,1
0.132176,0.032053,0.000000,0.000000,0.003614,0.005576,0.052632,0.019231,0.000000,0.000000,0.022727,0.000000,0.028571,0.117902,0.833300,0.012513,0.669388,0.391304,0.454545,1.000000,0
0.040141,0.006372,0.000000,0.000000,0.130909,0.002478,0.000000,0.000000,0.002825,0.027027,0.056818,0.000000,0.085714,0.052967,1.000000,0.381648,0.626531,1.000000,0.545455,0.500000,0
0.012887,0.000965,0.000000,0.000000,0.160000,0.001363,0.000000,0.000000,0.000000,0.027027,0.034091,0.090909,0.085714,0.009429,1.000000,0.020855,0.622449,0.000000,0.727273,0.500000,1
0.033349,0.008303,0.000000,0.000000,0.000000,0.009788,0.013158,0.019231,0.008475,0.000000,0.113636,0.000000,0.200000,0.032130,0.923100,0.000000,0.830612,0.869565,1.000000,0.500000,1
0.045447,0.006372,0.000000,0.000000,0.000000,0.005080,0.039474,0.000000,0.000000,0.081081,0.068182,0.090909,0.085714,0.050942,0.769200,0.111575,0.636735,0.652174,0.090909,1.000000,1
0.000000,0.000000,0.000000,0.000000,0.000000,0.031966,0.000000,0.000000,0.000000,0.027027,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.334694,0.304348,0.727273,0.500000,0
0.024216,0.003476,0.000000,0.000000,0.062222,0.002354,0.000000,0.000000,0.000000,0.000000,0.045455,0.090909,0.085714,0.021583,1.000000,0.278415,0.620408,0.739130,0.545455,1.000000,0
0.051534,0.022205,0.000000,0.000000,0.030957,0.003221,0.000000,0.000000,0.000000,0.000000,0.034091,0.000000,0.057143,0.053433,1.000000,0.039625,0.702041,0.000000,0.727273,1.000000,1
0.006188,0.000965,0.000000,0.000000,0.392000,0.003717,0.039474,0.038462,0.059322,0.000000,0.034091,0.090909,0.085714,0.003865,0.800000,0.276330,0.540816,1.000000,0.636364,0.500000,0
0.005304,0.000388,0.000000,0.000000,0.497512,0.003841,0.000000,0.000000,0.000000,0.000000,0.011364,0.000000,0.028571,0.002654,1.000000,0.178832,0.646939,0.347826,0.636364,1.000000,0
0.011246,0.000000,0.000000,0.000000,0.000000,0.003717,0.000000,0.000000,0.000000,0.027027,0.079545,0.181818,0.200000,0.011990,1.000000,0.000000,0.604082,0.173913,0.272727,1.000000,0
0.002931,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011364,0.090909,0.028571,0.001467,1.000000,0.000000,0.622449,0.782609,0.636364,0.500000,0
0.049623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.113636,0.000000,0.114286,0.042537,1.000000,0.000000,0.667347,1.000000,0.636364,1.000000,1
