x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,y
257500,26.57,13.89,13.89,16.79,16.79,25.69,25.69,34.26,34.26,5393037.00,29.99,633440000,332.04,0
137500,11.2,-2.18,2.18,6.16,6.16,5.66,5.66,-21.13,21.13,4408400.00,31.02,325320000,332.08,0
1688100,35.79,1.5,1.5,15.64,15.64,17.73,17.73,39.1,39.1,2792077.00,72.76,8950000000,332.11,1
508400,34.71,10.33,10.33,30.88,30.88,57.99,57.99,45.9,45.9,24102.00,238.94,30890000,332.14,1
748800,12.54,-1.65,1.65,3.21,3.21,9.23,9.23,12.37,12.37,1450900.00,8.97,431020000,332.2,0
2630200,39.9,1.73,1.73,7.58,7.58,13.61,13.61,16.84,16.84,5393037.00,29.99,2700000000,332.41,0
1877400,39.81,8.18,8.18,4.79,4.79,7.89,7.89,36.01,36.01,3063000.00,46.14,325160000,332.43,0
1424400,31.57,3.1,3.1,8.75,8.75,11.91,11.91,34.4,34.4,1096523.00,18.63,806860000,332.49,1
1695800,18.05,4.34,4.34,9.73,9.73,4.34,4.34,-2.43,2.43,8198.00,2407.03,365650000,332.5,0
959800,19.1,-2.95,2.95,5.82,5.82,-4.26,4.26,-2.25,2.25,109333.00,-14.83,301640000,332.53,1
502400,24.73,-2.94,2.94,11.3,11.3,4.04,4.04,-8.88,8.88,76569.00,58.45,1080000000,332.6,0
248400,21.85,3.02,3.02,4.6,4.6,-2.76,2.76,11.48,11.48,2682000.00,8.98,579560000,332.86,1
886100,28.77,5.46,5.46,16.86,16.86,23,23,26.91,26.91,76569.00,58.45,1080000000,333.02,0
4225900,21.87,-5.08,5.08,12.91,12.91,13.97,13.97,16.58,16.58,624333.00,97.47,6350000000,333.08,1
884700,39.65,1.67,1.67,3.66,3.66,1.54,1.54,172.51,172.51,0.00,-100,1260000000,333.33,0
1357700,17.75,2.31,2.31,3.02,3.02,3.2,3.2,2.31,2.31,8198.00,2407.03,365650000,333.75,0
254000,15.36,4.07,4.07,5.35,5.35,6.67,6.67,2.33,2.33,0.00,0,366440000,334.12,0
362000,13.86,-1.91,1.91,4.52,4.52,13.14,13.14,6.37,6.37,6176.00,171.23,1420000000,334.77,0
317100,22.87,-6.42,6.42,11.56,11.56,21.01,21.01,45.39,45.39,0.00,0,142610000,334.88,1
8081900,12.4,18.77,18.77,10.71,10.71,15.67,15.67,5.35,5.35,2156.00,-30.25,3490000000,335,0
1272300,14.32,-3.24,3.24,9.06,9.06,5.84,5.84,18.74,18.74,5393037.00,29.99,3470000000,335.29,0
5925400,11.52,-2.7,2.7,7.87,7.87,36.82,36.82,31.66,31.66,2156.00,-30.25,3490000000,335.29,1
1080100,29.54,3.69,3.69,9.77,9.77,24.64,24.64,31.23,31.23,106732.00,-7.11,1190000000,335.63,0
374500,13.55,1.88,1.88,5.37,5.37,4.88,4.88,27.95,27.95,1602408.00,9.09,122030000,336.07,1
1102400,18.83,-1.67,1.67,6.56,6.56,-2.33,2.33,-8.99,8.99,3063000.00,46.14,325160000,336.22,1
25635100,10.48,9.62,9.62,18.96,18.96,5.75,5.75,84.83,84.83,1989900.00,-14.68,1720000000,336.53,1
478200,14.46,2.84,2.84,6.25,6.25,13.59,13.59,31.69,31.69,6176.00,171.23,1420000000,336.65,0
3761900,13.71,-1.93,1.93,7.28,7.28,19.53,19.53,8.9,8.9,2156.00,-30.25,3490000000,336.88,1
112600,15.68,1.29,1.29,5.23,5.23,9.96,9.96,21.46,21.46,225958.00,11.2,196640000,337.29,0
2437200,33.91,2.66,2.66,9.74,9.74,4.89,4.89,25.59,25.59,183866.00,70.88,4610000000,337.48,1
1392000,26.41,3.61,3.61,3.12,3.12,-3.79,3.79,20.76,20.76,76569.00,58.45,1080000000,337.97,0
2111400,25.89,1.73,1.73,12.32,12.32,17.74,17.74,45.78,45.78,183866.00,70.88,4610000000,338.04,1
547600,37.95,2.43,2.43,5.56,5.56,7.97,7.97,-5.83,5.83,0.00,-100,1260000000,338.46,1
670800,11.07,-1.77,1.77,11.14,11.14,7.48,7.48,33.53,33.53,0.00,0,594050000,338.52,1
11503600,33.75,9.15,9.15,19.47,19.47,28.77,28.77,26.83,26.83,226341.00,190.37,6830000000,338.58,1
978900,13.24,-3,3,5.08,5.08,3.92,3.92,-3.85,3.85,6176.00,171.23,1420000000,338.91,0
154200,38.93,-4.75,4.75,7.84,7.84,6.25,6.25,-7.11,7.11,0.00,0,1780000000,338.99,0
427400,26.41,3.37,3.37,5.56,5.56,5.18,5.18,40.18,40.18,92008.00,27.87,1160000000,339,0
950000,24.76,2.48,2.48,3.86,3.86,4.78,4.78,2.61,2.61,216824.00,46.8,2070000000,339.27,1
1575400,11.8,-4.07,4.07,41.32,41.32,45.68,45.68,63.89,63.89,90857.00,42.13,745950000,339.29,0
64503000,11.34,8.41,8.41,16.07,16.07,16.55,16.55,18.37,18.37,36575000.00,0,52870000000,339.5,0
496000,19.15,3.23,3.23,3.79,3.79,9.12,9.12,22.76,22.76,343374.00,3.62,636870000,339.57,0
33789400,21.46,13.01,13.01,41.37,41.37,63.94,63.94,226.14,226.14,230604.00,14.97,290280000,339.58,1
29100,24.1,3.43,3.43,3.3,3.3,7.54,7.54,0.5,0.5,5393037.00,29.99,633440000,339.62,0
1247800,14.46,3.36,3.36,9.13,9.13,10.47,10.47,16.33,16.33,1819000.00,7.13,1010000000,339.94,0
153200,11.75,-2.89,2.89,20.51,20.51,18.09,18.09,30.56,30.56,0.00,-100,434310000,340,1
1516600,37.77,8.63,8.63,7.12,7.12,28.64,28.64,35.28,35.28,2792077.00,72.76,8950000000,340.13,1
45600,28.47,3.11,3.11,4.75,4.75,6.27,6.27,23.09,23.09,5393037.00,29.99,633440000,340.35,1
482900,30.77,11.73,11.73,21.62,21.62,15.46,15.46,21.76,21.76,5393037.00,29.99,107350000,340.64,1
2001500,11.02,10.09,10.09,12.91,12.91,4.26,4.26,47.33,47.33,23424.00,53.76,391060000,340.97,1
6699800,20.57,2.7,2.7,10.06,10.06,10.77,10.77,34.27,34.27,853826.00,88.7,5890000000,341.19,0
3987700,12.93,-1.45,1.45,7.75,7.75,32.34,32.34,101.72,101.72,2161190.00,0,597120000,341.75,0
34257100,34.85,11.24,11.24,3.2,3.2,6.25,6.25,0.4,0.4,12937000.00,-8.75,1450000000,341.89,0
2910600,18.26,-3.03,3.03,3.34,3.34,-2.92,2.92,-13.38,13.38,3063000.00,46.14,325160000,342.02,1
1050500,30.45,4.03,4.03,6.13,6.13,-12.98,12.98,-22.97,22.97,3063000.00,46.14,325160000,342.15,1
760000,18.85,9.59,9.59,21.61,21.61,-3.58,3.58,4.72,4.72,343374.00,3.62,636870000,342.16,0
144800,24.91,3.75,3.75,7.42,7.42,13.12,13.12,-9.22,9.22,0.00,0,142610000,342.17,0
582700,19.79,2.81,2.81,7.03,7.03,13.74,13.74,-2.03,2.03,0.00,0,366440000,342.53,0
451000,15.5,5.8,5.8,11.11,11.11,11.51,11.51,-0.32,0.32,5393037.00,29.99,462280000,342.6,0
45400,28.04,-1.51,1.51,3.16,3.16,3.89,3.89,20.19,20.19,5393037.00,29.99,633440000,342.77,1
48000,26.04,-2.03,2.03,11.62,11.62,23.53,23.53,31.52,31.52,5393037.00,29.99,633440000,343,0
652200,14.02,2.41,2.41,16.74,16.74,24.84,24.84,53.39,53.39,6176.00,171.23,1420000000,343.04,0
162800,25.2,-1.95,1.95,9.19,9.19,2.27,2.27,33.33,33.33,0.00,0,142610000,343.1,0
2293200,19.7,2.55,2.55,3.68,3.68,10.86,10.86,33.47,33.47,5393037.00,29.99,3470000000,343.65,1
485800,13.71,1.93,1.93,7.45,7.45,9.77,9.77,50.83,50.83,6176.00,171.23,1420000000,343.89,1
6246600,15.64,2.09,2.09,10.61,10.61,16.54,16.54,38.9,38.9,711502.00,13.68,1230000000,344.06,1
2135000,19.6,2.62,2.62,15.63,15.63,10.73,10.73,-24.62,24.62,84452.00,130.95,788380000,344.19,1
3390700,16.2,12.11,12.11,9.83,9.83,10.2,10.2,30.65,30.65,84452.00,130.95,788380000,344.62,0
697700,19.55,3.44,3.44,5.39,5.39,5.96,5.96,12.36,12.36,343374.00,3.62,636870000,344.71,0
405600,14.3,5.07,5.07,4.46,4.46,19.07,19.07,51.48,51.48,6176.00,171.23,1420000000,344.77,0
125300,14.04,-4.42,4.42,5.41,5.41,11.87,11.87,-15.78,15.78,0.00,0,366440000,345.15,0
889900,11.73,-5.25,5.25,3.26,3.26,3.44,3.44,-26.82,26.82,287437.00,92.74,97850000,345.32,0
197800,38.76,3.47,3.47,5.96,5.96,9.77,9.77,13.7,13.7,11284.00,-13.91,2380000000,345.42,0
590900,28.26,1.55,1.55,5.53,5.53,18.74,18.74,24.66,24.66,5620728.00,1.4,414690000,345.99,0
907400,27.28,4.48,4.48,13.01,13.01,10.89,10.89,6.02,6.02,76569.00,58.45,1080000000,346.32,0
3002700,26.22,-2.74,2.74,4.75,4.75,11.01,11.01,28.03,28.03,5393037.00,29.99,2700000000,346.36,1
5393700,25.41,12.19,12.19,30.31,30.31,48.42,48.42,52.06,52.06,5393037.00,29.99,746400000,346.75,1
747400,17.69,6.44,6.44,19.45,19.45,12.39,12.39,21.75,21.75,6176.00,171.23,1420000000,346.77,1
502800,23.57,8.77,8.77,75.24,75.24,134.76,134.76,79.51,79.51,0.00,-100,23810000,346.8,1
1536900,20.73,5.44,5.44,13.09,13.09,7.86,7.86,43.36,43.36,109333.00,-14.83,301640000,346.82,0
59314200,11.51,5.11,5.11,5.99,5.99,11.32,11.32,32.15,32.15,5393037.00,29.99,55640000000,346.94,1
48871300,10.86,2.94,2.94,5.03,5.03,25.12,25.12,55.81,55.81,5393037.00,29.99,55640000000,347.03,0
3527900,15.09,-3.02,3.02,9.75,9.75,30.99,30.99,61.91,61.91,1893200.00,0,553400000,347.13,0
2192700,32.7,7.39,7.39,12.91,12.91,-6.54,6.54,-17.28,17.28,3063000.00,46.14,325160000,347.14,1
624800,27.86,4.03,4.03,13.95,13.95,13.34,13.34,19.16,19.16,5620728.00,1.4,414690000,347.83,0
630800,25.71,3.79,3.79,3.5,3.5,12.27,12.27,18.7,18.7,5620728.00,1.4,414690000,347.92,0
5073600,22.47,1.44,1.44,4.9,4.9,12.86,12.86,18.58,18.58,454462.00,0,12740000000,348.38,0
1806300,15.35,-4.12,4.12,5.94,5.94,25.31,25.31,11.56,11.56,5393037.00,29.99,3470000000,348.46,0
352500,19.77,2.01,2.01,77.79,77.79,79.73,79.73,76.52,76.52,0.00,0,534540000,348.61,0
4394200,39.3,3.15,3.15,3.64,3.64,9.17,9.17,-5.55,5.55,5393037.00,29.99,2700000000,349.29,1
2495900,19.4,9.3,9.3,10.86,10.86,6.01,6.01,14.79,14.79,84452.00,130.95,788380000,349.37,0
308700,13.61,-2.92,2.92,13.32,13.32,13.04,13.04,42.07,42.07,6176.00,171.23,1420000000,350.8,0
1574000,12.85,7.53,7.53,8.9,8.9,8.44,8.44,32.47,32.47,90857.00,42.13,745950000,350.94,0
3371800,26.96,3.41,3.41,7.71,7.71,18.51,18.51,34.2,34.2,5393037.00,29.99,2700000000,351.04,1
5507200,34.89,6.21,6.21,7.75,7.75,19.49,19.49,57.3,57.3,5393037.00,29.99,1950000000,351.24,1
587800,13.55,-2.52,2.52,5.69,5.69,-8.75,8.75,-26.28,26.28,5393037.00,29.99,462280000,351.3,0
5340500,18.51,-1.65,1.65,20.82,20.82,25.66,25.66,13.42,13.42,853826.00,88.7,5890000000,351.32,1
569600,38.76,4.03,4.03,23.32,23.32,28.47,28.47,32.24,32.24,5393037.00,29.99,451500000,351.64,0
1179800,29.71,12.5,12.5,16.01,16.01,11.73,11.73,24.62,24.62,76569.00,58.45,1080000000,352.23,1
530100,13.08,-2.97,2.97,13.74,13.74,13.44,13.44,20.33,20.33,4740.00,15.44,2300000000,352.35,1
872700,25.11,-2.52,2.52,3.93,3.93,15.93,15.93,27.59,27.59,92008.00,27.87,1160000000,352.72,0
1536500,12.25,2.08,2.08,9.38,9.38,23.12,23.12,9.38,9.38,90857.00,42.13,745950000,352.83,0
19570500,35.95,2.1,2.1,12.24,12.24,8.19,8.19,81.02,81.02,12937000.00,-8.75,1450000000,353.15,0
643100,14.25,8.37,8.37,7.55,7.55,17.77,17.77,29.55,29.55,0.00,-100,434310000,353.45,1
2267200,16.51,1.6,1.6,6.52,6.52,3.71,3.71,35,35,2156.00,-30.25,3490000000,353.91,0
488800,15.07,3.72,3.72,3.22,3.22,13.22,13.22,20.75,20.75,6176.00,171.23,1420000000,354.06,0
1171500,24.25,-2.02,2.02,4.53,4.53,29.68,29.68,36.24,36.24,12926.00,100,3640000000,354.13,1
257600,22.46,4.32,4.32,6.04,6.04,5.25,5.25,2.56,2.56,2682000.00,8.98,579560000,354.22,1
326100,19.19,3.79,3.79,5.15,5.15,7.87,7.87,9.16,9.16,0.00,0,163470000,354.3,0
578400,18.49,3.82,3.82,3.93,3.93,3.7,3.7,10.13,10.13,0.00,0,163470000,354.34,0
3121000,23.45,4.59,4.59,5.35,5.35,-6.27,6.27,-15.83,15.83,624333.00,97.47,6350000000,354.77,1
2803600,21.63,3.39,3.39,14.87,14.87,11.38,11.38,19.83,19.83,109333.00,-14.83,301640000,354.78,0
313700,27.03,5.71,5.71,19.81,19.81,15.02,15.02,5.96,5.96,11284.00,-13.91,2380000000,354.98,1
714600,27,8.87,8.87,9.09,9.09,56.98,56.98,62.65,62.65,12926.00,100,3640000000,355.05,0
31544500,10.51,4.79,4.79,5.73,5.73,9.71,9.71,36.32,36.32,36575000.00,0,52870000000,355.91,0
3297600,14.4,7.06,7.06,5.11,5.11,3.6,3.6,10.34,10.34,90857.00,42.13,745950000,355.93,1
529100,15.43,-4.46,4.46,4.19,4.19,-2.65,2.65,4.54,4.54,6176.00,171.23,1420000000,356.21,0
1032900,22.85,1.56,1.56,7.53,7.53,-23.58,23.58,-30.97,30.97,351097.00,40.17,414600000,356.39,0
455300,19.38,2.54,2.54,74.28,74.28,68.67,68.67,74.75,74.75,0.00,0,534540000,356.52,0
4822900,34.18,5.56,5.56,15.83,15.83,15.86,15.86,48.29,48.29,5393037.00,29.99,1950000000,356.7,1
14321800,39.8,1.76,1.76,5.85,5.85,17.75,17.75,13.94,13.94,12937000.00,-8.75,1450000000,356.89,0
258400,14.69,2.01,2.01,12.14,12.14,17.05,17.05,-11.88,11.88,0.00,0,366440000,357.14,0
38993700,18.2,14.04,14.04,11.86,11.86,508.7,508.7,475.95,475.95,5393037.00,29.99,6280000000,357.31,1
957200,13.72,9.85,9.85,19.3,19.3,29.07,29.07,35.98,35.98,6176.00,171.23,1420000000,357.51,1
847300,17.3,-4.42,4.42,10.54,10.54,18.09,18.09,-9.9,9.9,8198.00,2407.03,365650000,358.23,0
1794400,12.15,29.95,29.95,28.57,28.57,29.95,29.95,42.11,42.11,343374.00,3.62,636870000,358.33,0
2175600,14.73,4.32,4.32,7.6,7.6,4.77,4.77,58.22,58.22,2161190.00,0,597120000,358.44,1
233000,18.2,3.06,3.06,3.06,3.06,-5.45,5.45,-9.99,9.99,0.00,0,366440000,358.7,0
811400,11.55,-3.19,3.19,3.13,3.13,19.69,19.69,-0.86,0.86,90857.00,42.13,745950000,358.85,1
239900,14.41,1.26,1.26,4.65,4.65,6.27,6.27,5.26,5.26,6176.00,171.23,1420000000,359.03,0
10900900,30.92,-3.71,3.71,9.45,9.45,17.21,17.21,16.86,16.86,226341.00,190.37,6830000000,359.37,1
1460700,17.9,1.7,1.7,20.54,20.54,18.15,18.15,16.23,16.23,5393037.00,29.99,462280000,359.53,1
19264100,38.72,1.39,1.39,3.78,3.78,-2.71,2.71,14.66,14.66,12937000.00,-8.75,1450000000,359.57,0
18043600,10.27,-2,2,11.15,11.15,3.63,3.63,81.13,81.13,1989900.00,-14.68,1720000000,359.65,1
228400,26.5,6.55,6.55,7.03,7.03,13.05,13.05,-4.4,4.4,5393037.00,29.99,107350000,359.7,0
915000,14.96,4.62,4.62,6.7,6.7,24.56,24.56,58.47,58.47,6176.00,171.23,1420000000,359.81,0
1808700,38.86,-2.9,2.9,10.84,10.84,-3.95,3.95,1.89,1.89,3063000.00,46.14,325160000,360,0
4330500,14.06,8.74,8.74,17.17,17.17,7.9,7.9,119.34,119.34,2161190.00,0,597120000,360.14,0
795600,27.55,19.52,19.52,51.37,51.37,54.34,54.34,24.66,24.66,174679.00,-2.98,59790000,361,0
115500,25,-3.99,3.99,7.16,7.16,13.58,13.58,23.64,23.64,5393037.00,29.99,633440000,361.7,0
1944100,13.24,10.24,10.24,21.47,21.47,34.69,34.69,54.13,54.13,5393037.00,29.99,3140000000,361.92,0
37172000,12.95,1.25,1.25,5.2,5.2,-4.22,4.22,-4,4,5393037.00,29.99,55640000000,373.7,0
91565600,14.4,6.75,6.75,3,3,3.52,3.52,9.67,9.67,5393037.00,29.99,55640000000,381.79,0
165939300,12.06,16.3,16.3,13.03,13.03,23.69,23.69,6.35,6.35,5393037.00,29.99,55640000000,384.58,0
43991200,10.44,5.35,5.35,6.86,6.86,-1.32,1.32,-9.84,9.84,5393037.00,29.99,55640000000,390.59,1
84566200,14.55,3.56,3.56,6.2,6.2,5.28,5.28,-2.74,2.74,5393037.00,29.99,55640000000,391.26,0
61239500,14.1,2.03,2.03,4.52,4.52,1.37,1.37,7.39,7.39,5393037.00,29.99,55640000000,393.57,0
32719200,10.67,1.43,1.43,9.44,9.44,8.66,8.66,-7.62,7.62,5393037.00,29.99,55640000000,393.9,1
52554500,14.1,-1.26,1.26,5.78,5.78,8.21,8.21,3.83,3.83,5393037.00,29.99,55640000000,466.67,0
140474100,13.63,11.36,11.36,13.02,13.02,27.74,27.74,20.41,20.41,5393037.00,29.99,55640000000,485.65,0
65142200,13.91,4.35,4.35,6.75,6.75,-3.8,3.8,2.58,2.58,5393037.00,29.99,55640000000,489.82,0
116324500,12.28,1.82,1.82,15.09,15.09,23.92,23.92,7.44,7.44,5393037.00,29.99,55640000000,506.03,0
73078100,14.28,2.66,2.66,8.02,8.02,9.59,9.59,5.15,5.15,5393037.00,29.99,55640000000,515.49,0
73450400,14.96,3.46,3.46,5.95,5.95,13.94,13.94,41,41,5393037.00,29.99,55640000000,575.7,0
66357100,14,6.63,6.63,7.94,7.94,3.09,3.09,43.59,43.59,5393037.00,29.99,55640000000,587.43,0
158683800,13.29,-2.49,2.49,8.22,8.22,24.55,24.55,17.4,17.4,5393037.00,29.99,55640000000,588.38,0
75942900,13.56,2.03,2.03,10.78,10.78,27.09,27.09,18.02,18.02,5393037.00,29.99,55640000000,588.6,0
95422900,15.2,7.65,7.65,6.44,6.44,15.77,15.77,42.46,42.46,5393037.00,29.99,55640000000,595.57,0
71505000,14.28,2,2,8.76,8.76,5.15,5.15,44.1,44.1,5393037.00,29.99,55640000000,596.52,0
46288600,14.12,-1.4,1.4,7.54,7.54,6.49,6.49,36.43,36.43,5393037.00,29.99,55640000000,608.91,0
41303800,10.76,2.38,2.38,9.8,9.8,12.32,12.32,39.56,39.56,36575000.00,0,52870000000,363,0
21797100,10.62,-1.48,1.48,5.88,5.88,10.86,10.86,34.43,34.43,36575000.00,0,52870000000,385.59,0
2204300,31.96,2.08,2.08,6.5,6.5,30.5,30.5,40.86,40.86,454462.00,0,12740000000,393.07,1
10045700,36.47,11.7,11.7,9.45,9.45,19.65,19.65,16.07,16.07,454462.00,0,12740000000,402.31,0
5531100,38.24,4.85,4.85,14.77,14.77,20.25,20.25,23.47,23.47,454462.00,0,12740000000,449.25,0
7450900,35.43,10.86,10.86,18.06,18.06,42.35,42.35,57.19,57.19,454462.00,0,12740000000,450.09,0
1749200,31.8,4.33,4.33,4.85,4.85,-5.83,5.83,32.89,32.89,454462.00,0,12740000000,458.24,0
2183900,32.96,3.32,3.32,8.14,8.14,-2.4,2.4,34.59,34.59,454462.00,0,12740000000,465.6,0
3819300,34.87,1.69,1.69,9.11,9.11,16.19,16.19,53.01,53.01,454462.00,0,12740000000,479.22,0
5986400,34.29,-3.22,3.22,9.52,9.52,14.26,14.26,50.46,50.46,454462.00,0,12740000000,502.55,0
4910400,15.26,1.8,1.8,3.32,3.32,1.8,1.8,1.53,1.53,9144000.00,68.4,10790000000,365.53,0
3229900,16.35,2.19,2.19,4.01,4.01,9.07,9.07,4.94,4.94,9144000.00,68.4,10790000000,383.38,0
1410700,16.6,1.28,1.28,4.01,4.01,3.62,3.62,-0.9,0.9,9144000.00,68.4,10790000000,399.7,0
5430800,16.79,2.69,2.69,6.27,6.27,12.01,12.01,6.74,6.74,9144000.00,68.4,10790000000,410.94,0
1481700,18.7,1.3,1.3,3.03,3.03,5.17,5.17,5.29,5.29,9144000.00,68.4,10790000000,473.29,0
3637900,15.52,1.7,1.7,4.09,4.09,3.54,3.54,3.26,3.26,9144000.00,68.4,10790000000,1193.22,0
744200,17.02,2.16,2.16,3.03,3.03,3.59,3.59,3.53,3.53,9144000.00,68.4,10790000000,1211.81,0
1108500,39.26,4.95,4.95,3.94,3.94,11.34,11.34,47.15,47.15,2792077.00,72.76,8950000000,383.96,0
1432000,39.13,3.6,3.6,7.59,7.59,10.98,10.98,44.77,44.77,2792077.00,72.76,8950000000,386.1,0
4075400,37.41,-4.4,4.4,7.59,7.59,6.1,6.1,38.4,38.4,2792077.00,72.76,8950000000,423.83,1
1326000,39.15,-3.71,3.71,4.18,4.18,-6.21,6.21,33.34,33.34,2792077.00,72.76,8950000000,428.74,0
631500,39.81,1.69,1.69,5.93,5.93,-2.95,2.95,28.63,28.63,2792077.00,72.76,8950000000,431.21,0
2601500,30.25,2.3,2.3,3.28,3.28,-2.76,2.76,-1.11,1.11,226341.00,190.37,6830000000,373.88,0
2556900,30.81,5.19,5.19,11.59,11.59,-5.98,5.98,5.8,5.8,226341.00,190.37,6830000000,377.81,1
20413600,37.54,11.23,11.23,16.91,16.91,32.88,32.88,54.42,54.42,226341.00,190.37,6830000000,385.61,1
1363400,29.12,2.64,2.64,8.25,8.25,-5.49,5.49,26.39,26.39,226341.00,190.37,6830000000,415.82,0
2825900,30.65,5.25,5.25,6.13,6.13,13.94,13.94,31.32,31.32,226341.00,190.37,6830000000,419.07,0
4519000,32.05,3.96,3.96,8.68,8.68,5.12,5.12,14.46,14.46,226341.00,190.37,6830000000,423.43,1
7147600,34.1,6.4,6.4,14.16,14.16,11.84,11.84,12.36,12.36,226341.00,190.37,6830000000,433.28,1
21045900,38.67,3.01,3.01,25.06,25.06,36.88,36.88,59.07,59.07,226341.00,190.37,6830000000,439.37,1
3942800,31.43,2.75,2.75,7.93,7.93,16.84,16.84,33.74,33.74,226341.00,190.37,6830000000,461.28,0
7546900,35.96,5.45,5.45,20.39,20.39,21.69,21.69,16.72,16.72,226341.00,190.37,6830000000,471.19,1
7543900,32.77,-8.87,8.87,9.71,9.71,10.71,10.71,8.47,8.47,226341.00,190.37,6830000000,483.77,1
4803200,30.27,-3.69,3.69,3.95,3.95,12.53,12.53,32.53,32.53,226341.00,190.37,6830000000,518.7,0
11806000,30.1,6.93,6.93,44.71,44.71,41.58,41.58,62.18,62.18,624333.00,97.47,6350000000,373.11,0
2573700,25.1,3.85,3.85,3.38,3.38,5.68,5.68,0.12,0.12,624333.00,97.47,6350000000,394.27,1
5962200,30.79,7.21,7.21,5.73,5.73,48.03,48.03,54.18,54.18,624333.00,97.47,6350000000,398.61,1
3953000,23.75,1.28,1.28,8.45,8.45,6.69,6.69,-6.5,6.5,624333.00,97.47,6350000000,405.39,1
3247400,25.89,4.61,4.61,7.12,7.12,6.63,6.63,-5.75,5.75,624333.00,97.47,6350000000,408.21,1
4861800,26.81,3.35,3.35,4.16,4.16,8.9,8.9,38.41,38.41,624333.00,97.47,6350000000,418.8,1
4373000,31.58,2.57,2.57,8.45,8.45,48.96,48.96,54.65,54.65,624333.00,97.47,6350000000,424.53,1
3099900,24.25,2.11,2.11,8.16,8.16,8.94,8.94,-4.53,4.53,624333.00,97.47,6350000000,426.61,1
3924500,24.53,1.28,1.28,4.61,4.61,10.35,10.35,5.37,5.37,624333.00,97.47,6350000000,433.48,1
6600300,29.12,-3.26,3.26,40,40,48.19,48.19,53.51,53.51,624333.00,97.47,6350000000,438.46,0
2809900,26.76,-2.12,2.12,3.16,3.16,3.52,3.52,16.15,16.15,624333.00,97.47,6350000000,447.9,0
5684100,25.44,3.63,3.63,8.72,8.72,2.79,2.79,14.29,14.29,624333.00,97.47,6350000000,457.95,0
6056400,25.07,7.78,7.78,12.93,12.93,-1.3,1.3,-21.73,21.73,624333.00,97.47,6350000000,477.17,0
