lno,tcin,location_id,effective_d,expiry_d,regular_retail_a,current_retail_a,channel_n
10605,"88347594","985","2023-11-05","2023-11-19","449.99","449.99","STORE"
10606,"88347594","1037","2023-11-05","2023-11-19","449.99","449.99","STORE"
10607,"88347594","2134","2023-11-05","2023-11-19","449.99","449.99","STORE"
10608,"88347594","1766","2023-11-05","2023-11-19","449.99","449.99","STORE"
10609,"88347594","3342","2023-11-05","2023-11-19","449.99","449.99","STORE"
10610,"88347594","2099","2023-11-05","2023-11-19","449.99","449.99","STORE"
10611,"88347594","2234","2023-11-05","2023-11-19","449.99","449.99","STORE"
10612,"88347594","819","2023-11-05","2023-11-19","449.99","449.99","STORE"
10613,"88347594","2470","2023-11-05","2023-11-19","449.99","449.99","STORE"
10614,"88347594","1299","2023-11-05","2023-11-19","449.99","449.99","STORE"
10615,"88347594","2810","2023-11-05","2023-11-19","449.99","449.99","STORE"
10616,"88347594","1508","2023-11-05","2023-11-19","449.99","449.99","STORE"
10617,"88347594","1507","2023-11-05","2023-11-19","449.99","449.99","STORE"
10618,"88347594","1898","2023-11-05","2023-11-19","449.99","449.99","STORE"
10619,"88347594","2319","2023-11-05","2023-11-19","449.99","449.99","STORE"
10620,"88347594","2349","2023-11-05","2023-11-19","449.99","449.99","STORE"
10621,"88347594","2446","2023-11-05","2023-11-19","449.99","449.99","STORE"
10622,"88347594","822","2023-11-05","2023-11-19","449.99","449.99","STORE"
10623,"88347594","881","2023-11-05","2023-11-19","449.99","449.99","STORE"
10624,"88347594","1018","2023-11-05","2023-11-19","449.99","449.99","STORE"
10625,"88347594","1903","2023-11-05","2023-11-19","449.99","449.99","STORE"
10626,"88347594","2273","2023-11-05","2023-11-19","449.99","449.99","STORE"
10627,"88347594","195","2023-11-05","2023-11-19","449.99","449.99","STORE"
10628,"88347594","289","2023-11-05","2023-11-19","449.99","449.99","STORE"
10629,"88347594","855","2023-11-05","2023-11-19","449.99","449.99","STORE"
10630,"88347594","947","2023-11-05","2023-11-19","449.99","449.99","STORE"
10631,"88347594","955","2023-11-05","2023-11-19","449.99","449.99","STORE"
10632,"88347594","967","2023-11-05","2023-11-19","449.99","449.99","STORE"
10633,"88347594","1246","2023-11-05","2023-11-19","449.99","449.99","STORE"
10634,"88347594","1308","2023-11-05","2023-11-19","449.99","449.99","STORE"
10635,"88347594","1866","2023-11-05","2023-11-19","449.99","449.99","STORE"
10636,"88347594","2128","2023-11-05","2023-11-19","449.99","449.99","STORE"
10637,"88347594","2292","2023-11-05","2023-11-19","449.99","449.99","STORE"
10638,"88347594","2463","2023-11-05","2023-11-19","449.99","449.99","STORE"
10639,"88347594","3316","2023-11-05","2023-11-19","449.99","449.99","STORE"
10640,"88347594","3409","2023-11-05","2023-11-19","449.99","449.99","STORE"
10641,"88347594","2881","2023-11-05","2023-11-19","449.99","449.99","STORE"
10642,"88347594","3273","2023-11-05","2023-11-19","449.99","449.99","STORE"
10643,"88347594","1770","2023-11-05","2023-11-19","449.99","449.99","STORE"
10644,"88347594","2378","2023-11-05","2023-11-19","449.99","449.99","STORE"
10645,"88347594","1825","2023-11-05","2023-11-19","449.99","449.99","STORE"
10646,"88347594","775","2023-11-05","2023-11-19","449.99","449.99","STORE"
10647,"88347594","1100","2023-11-05","2023-11-19","449.99","449.99","STORE"
10648,"88347594","1157","2023-11-05","2023-11-19","449.99","449.99","STORE"
10649,"88347594","1233","2023-11-05","2023-11-19","449.99","449.99","STORE"
10650,"88347594","222","2023-11-05","2023-11-19","449.99","449.99","STORE"
10651,"88347594","296","2023-11-05","2023-11-19","449.99","449.99","STORE"
10652,"88347594","347","2023-11-05","2023-11-19","449.99","449.99","STORE"
10653,"88347594","1032","2023-11-05","2023-11-19","449.99","449.99","STORE"
10654,"88347594","1055","2023-11-05","2023-11-19","449.99","449.99","STORE"
10655,"88347594","1154","2023-11-05","2023-11-19","449.99","449.99","STORE"
10656,"88347594","1420","2023-11-05","2023-11-19","449.99","449.99","STORE"
10657,"88347594","2119","2023-11-05","2023-11-19","449.99","449.99","STORE"
10658,"88347594","3432","2023-11-05","2023-11-19","449.99","449.99","STORE"
10659,"88347594","687","2023-11-05","2023-11-19","449.99","449.99","STORE"
10660,"88347594","1011","2023-11-05","2023-11-19","449.99","449.99","STORE"
10661,"88347594","2572","2023-11-05","2023-11-19","449.99","449.99","STORE"
10662,"88347594","1223","2023-11-05","2023-11-19","449.99","449.99","STORE"
10663,"88347594","1234","2023-11-05","2023-11-19","449.99","449.99","STORE"
10664,"88347594","4","2023-11-05","2023-11-19","449.99","449.99","STORE"
10665,"88347594","2342","2023-11-05","2023-11-19","449.99","449.99","STORE"
10666,"88347594","1359","2023-11-05","2023-11-19","449.99","449.99","STORE"
10667,"88347594","3221","2023-11-05","2023-11-19","449.99","449.99","STORE"
10668,"88347594","3288","2023-11-05","2023-11-19","449.99","449.99","STORE"
10669,"88347594","2022","2023-11-05","2023-11-19","449.99","449.99","STORE"
10670,"88347594","2093","2023-11-05","2023-11-19","449.99","449.99","STORE"
10671,"88347594","2872","2023-11-05","2023-11-19","449.99","449.99","STORE"
10672,"88347594","1208","2023-11-05","2023-11-19","449.99","449.99","STORE"
10673,"88347594","1267","2023-11-05","2023-11-19","449.99","449.99","STORE"
10674,"88347594","1304","2023-11-05","2023-11-19","449.99","449.99","STORE"
10675,"88347594","271","2023-11-05","2023-11-19","449.99","449.99","STORE"
10676,"88347594","331","2023-11-05","2023-11-19","449.99","449.99","STORE"
10677,"88347594","2256","2023-11-05","2023-11-19","449.99","449.99","STORE"
10678,"88347594","2269","2023-11-05","2023-11-19","449.99","449.99","STORE"
10679,"88347594","2278","2023-11-05","2023-11-19","449.99","449.99","STORE"
10680,"88347594","2456","2023-11-05","2023-11-19","449.99","449.99","STORE"
10681,"88347594","3267","2023-11-05","2023-11-19","449.99","449.99","STORE"
10682,"88347594","3344","2023-11-05","2023-11-19","449.99","449.99","STORE"
10683,"88347594","609","2023-11-05","2023-11-19","449.99","449.99","STORE"
10684,"88347594","825","2023-11-05","2023-11-19","449.99","449.99","STORE"
10685,"88347594","1056","2023-11-05","2023-11-19","449.99","449.99","STORE"
10686,"88347594","1317","2023-11-05","2023-11-19","449.99","449.99","STORE"
10687,"88347594","2177","2023-11-05","2023-11-19","449.99","449.99","STORE"
10688,"88347594","2412","2023-11-05","2023-11-19","449.99","449.99","STORE"
10689,"88347594","2739","2023-11-05","2023-11-19","449.99","449.99","STORE"
10690,"88347594","2802","2023-11-05","2023-11-19","449.99","449.99","STORE"
10691,"88347594","2822","2023-11-05","2023-11-19","449.99","449.99","STORE"
10692,"88347594","2221","2023-11-05","2023-11-19","449.99","449.99","STORE"
10693,"88347594","1052","2023-11-05","2023-11-19","449.99","449.99","STORE"
10694,"88347594","1196","2023-11-05","2023-11-19","449.99","449.99","STORE"
10695,"88347594","1816","2023-11-05","2023-11-19","449.99","449.99","STORE"
10696,"88347594","1906","2023-11-05","2023-11-19","449.99","449.99","STORE"
10697,"88347594","2127","2023-11-05","2023-11-19","449.99","449.99","STORE"
10698,"88347594","2156","2023-11-05","2023-11-19","449.99","449.99","STORE"
10699,"88347594","2210","2023-11-05","2023-11-19","449.99","449.99","STORE"
10700,"88347594","1887","2023-11-05","2023-11-19","449.99","449.99","STORE"
10701,"88347594","2265","2023-11-05","2023-11-19","449.99","449.99","STORE"
10702,"88347594","1398","2023-11-05","2023-11-19","449.99","449.99","STORE"
10703,"88347594","938","2023-11-05","2023-11-19","449.99","449.99","STORE"
10704,"88347594","1184","2023-11-05","2023-11-19","449.99","449.99","STORE"
10705,"88347594","1207","2023-11-05","2023-11-19","449.99","449.99","STORE"
10706,"88347594","1327","2023-11-05","2023-11-19","449.99","449.99","STORE"
10707,"88347594","1342","2023-11-05","2023-11-19","449.99","449.99","STORE"
10708,"88347594","1484","2023-11-05","2023-11-19","449.99","449.99","STORE"
10709,"88347594","1406","2023-11-05","2023-11-19","449.99","449.99","STORE"
10710,"88347594","1885","2023-11-05","2023-11-19","449.99","449.99","STORE"
10711,"88347594","1925","2023-11-05","2023-11-19","449.99","449.99","STORE"
10712,"88347594","1982","2023-11-05","2023-11-19","449.99","449.99","STORE"
10713,"88347594","2009","2023-11-05","2023-11-19","449.99","449.99","STORE"
10714,"88347594","2079","2023-11-05","2023-11-19","449.99","449.99","STORE"
10715,"88347594","2111","2023-11-05","2023-11-19","449.99","449.99","STORE"
10716,"88347594","2132","2023-11-05","2023-11-19","449.99","449.99","STORE"
10717,"88347594","2232","2023-11-05","2023-11-19","449.99","449.99","STORE"
10718,"88347594","2408","2023-11-05","2023-11-19","449.99","449.99","STORE"
10719,"88347594","221","2023-11-05","2023-11-19","449.99","449.99","STORE"
10720,"88347594","2774","2023-11-05","2023-11-19","449.99","449.99","STORE"
10721,"88347594","1511","2023-11-05","2023-11-19","449.99","449.99","STORE"
10722,"88347594","3341","2023-11-05","2023-11-19","449.99","449.99","STORE"
10723,"88347594","220","2023-11-05","2023-11-19","449.99","449.99","STORE"
10724,"88347594","356","2023-11-05","2023-11-19","449.99","449.99","STORE"
10725,"88347594","1083","2023-11-05","2023-11-19","449.99","449.99","STORE"
10726,"88347594","85","2023-11-05","2023-11-19","449.99","449.99","STORE"
10727,"88347594","226","2023-11-05","2023-11-19","449.99","449.99","STORE"
10728,"88347594","336","2023-11-05","2023-11-19","449.99","449.99","STORE"
10729,"88347594","989","2023-11-05","2023-11-19","449.99","449.99","STORE"
10730,"88347594","1528","2023-11-05","2023-11-19","449.99","449.99","STORE"
10731,"88347594","1868","2023-11-05","2023-11-19","449.99","449.99","STORE"
10732,"88347594","2315","2023-11-05","2023-11-19","449.99","449.99","STORE"
10733,"88347594","2584","2023-11-05","2023-11-19","449.99","449.99","STORE"
10734,"88347594","2855","2023-11-05","2023-11-19","449.99","449.99","STORE"
10735,"88347594","1913","2023-11-05","2023-11-19","449.99","449.99","STORE"
10736,"88347594","660","2023-11-05","2023-11-19","449.99","449.99","STORE"
10737,"88347594","874","2023-11-05","2023-11-19","449.99","449.99","STORE"
10738,"88347594","1838","2023-11-05","2023-11-19","449.99","449.99","STORE"
10739,"88347594","1983","2023-11-05","2023-11-19","449.99","449.99","STORE"
10740,"88347594","2434","2023-11-05","2023-11-19","449.99","449.99","STORE"
10741,"88347594","2476","2023-11-05","2023-11-19","449.99","449.99","STORE"
10742,"88347594","2568","2023-11-05","2023-11-19","449.99","449.99","STORE"
10743,"88347594","2682","2023-11-05","2023-11-19","449.99","449.99","STORE"
10744,"88347594","3360","2023-11-05","2023-11-19","449.99","449.99","STORE"
10745,"88347594","26","2023-11-05","2023-11-19","449.99","449.99","STORE"
10746,"88347594","152","2023-11-05","2023-11-19","449.99","449.99","STORE"
10747,"88347594","303","2023-11-05","2023-11-19","449.99","449.99","STORE"
10748,"88347594","1125","2023-11-05","2023-11-19","449.99","449.99","STORE"
10749,"88347594","1271","2023-11-05","2023-11-19","449.99","449.99","STORE"
10750,"88347594","1330","2023-11-05","2023-11-19","449.99","449.99","STORE"
10751,"88347594","1811","2023-11-05","2023-11-19","449.99","449.99","STORE"
10752,"88347594","1829","2023-11-05","2023-11-19","449.99","449.99","STORE"
10753,"88347594","1846","2023-11-05","2023-11-19","449.99","449.99","STORE"
10754,"88347594","1895","2023-11-05","2023-11-19","449.99","449.99","STORE"
10755,"88347594","2238","2023-11-05","2023-11-19","449.99","449.99","STORE"
10756,"88347594","2445","2023-11-05","2023-11-19","449.99","449.99","STORE"
10757,"88347594","2460","2023-11-05","2023-11-19","449.99","449.99","STORE"
10758,"88347594","3252","2023-11-05","2023-11-19","449.99","449.99","STORE"
10759,"88347594","3310","2023-11-05","2023-11-19","449.99","449.99","STORE"
10760,"88347594","968","2023-11-05","2023-11-19","449.99","449.99","STORE"
10761,"88347594","865","2023-11-05","2023-11-19","449.99","449.99","STORE"
10762,"88347594","1286","2023-11-05","2023-11-19","449.99","449.99","STORE"
10763,"88347594","1375","2023-11-05","2023-11-19","449.99","449.99","STORE"
10764,"88347594","1931","2023-11-05","2023-11-19","449.99","449.99","STORE"
10765,"88347594","2017","2023-11-05","2023-11-19","449.99","449.99","STORE"
10766,"88347594","2364","2023-11-05","2023-11-19","449.99","449.99","STORE"
10767,"88347594","2526","2023-11-05","2023-11-19","449.99","449.99","STORE"
10768,"88347594","2850","2023-11-05","2023-11-19","449.99","449.99","STORE"
10769,"88347594","1021","2023-11-05","2023-11-19","449.99","449.99","STORE"
10770,"88347594","1263","2023-11-05","2023-11-19","449.99","449.99","STORE"
10771,"88347594","1300","2023-11-05","2023-11-19","449.99","449.99","STORE"
10772,"88347594","1512","2023-11-05","2023-11-19","449.99","449.99","STORE"
10773,"88347594","1960","2023-11-05","2023-11-19","449.99","449.99","STORE"
10774,"88347594","2157","2023-11-05","2023-11-19","449.99","449.99","STORE"
10775,"88347594","2382","2023-11-05","2023-11-19","449.99","449.99","STORE"
10776,"88347594","3406","2023-11-05","2023-11-19","449.99","449.99","STORE"
10777,"88347594","759","2023-11-05","2023-11-19","449.99","449.99","STORE"
10778,"88347594","914","2023-11-05","2023-11-19","449.99","449.99","STORE"
10779,"88347594","997","2023-11-05","2023-11-19","449.99","449.99","STORE"
10780,"88347594","1177","2023-11-05","2023-11-19","449.99","449.99","STORE"
10781,"88347594","1915","2023-11-05","2023-11-19","449.99","449.99","STORE"
10782,"88347594","2033","2023-11-05","2023-11-19","449.99","449.99","STORE"
10783,"88347594","2229","2023-11-05","2023-11-19","449.99","449.99","STORE"
10784,"88347594","2339","2023-11-05","2023-11-19","449.99","449.99","STORE"
10785,"88347594","2882","2023-11-05","2023-11-19","449.99","449.99","STORE"
10786,"88347594","3265","2023-11-05","2023-11-19","449.99","449.99","STORE"
10787,"88347594","740","2023-11-05","2023-11-19","449.99","449.99","STORE"
10788,"88347594","818","2023-11-05","2023-11-19","449.99","449.99","STORE"
10789,"88347594","893","2023-11-05","2023-11-19","449.99","449.99","STORE"
10790,"88347594","1545","2023-11-05","2023-11-19","449.99","449.99","STORE"
10791,"88347594","1883","2023-11-05","2023-11-19","449.99","449.99","STORE"
10792,"88347594","1967","2023-11-05","2023-11-19","449.99","449.99","STORE"
10793,"88347594","2216","2023-11-05","2023-11-19","449.99","449.99","STORE"
10794,"88347594","2847","2023-11-05","2023-11-19","449.99","449.99","STORE"
10795,"88347594","3313","2023-11-05","2023-11-19","449.99","449.99","STORE"
10796,"88347594","1455","2023-11-05","2023-11-19","449.99","449.99","STORE"
10797,"88347594","1974","2023-11-05","2023-11-19","449.99","449.99","STORE"
10798,"88347594","2379","2023-11-05","2023-11-19","449.99","449.99","STORE"
10799,"88347594","1331","2023-11-05","2023-11-19","449.99","449.99","STORE"
10800,"88347594","2372","2023-11-05","2023-11-19","449.99","449.99","STORE"
10801,"88347594","3347","2023-11-05","2023-11-19","449.99","449.99","STORE"
10802,"88347594","61","2023-11-05","2023-11-19","449.99","449.99","STORE"
10803,"88347594","318","2023-11-05","2023-11-19","449.99","449.99","STORE"
10804,"88347594","669","2023-11-05","2023-11-19","449.99","449.99","STORE"
10805,"88347594","695","2023-11-05","2023-11-19","449.99","449.99","STORE"
10806,"88347594","870","2023-11-05","2023-11-19","449.99","449.99","STORE"
10807,"88347594","2877","2023-11-05","2023-11-19","449.99","449.99","STORE"
10808,"88347594","1005","2023-11-05","2023-11-19","449.99","449.99","STORE"
10809,"88347594","2082","2023-11-05","2023-11-19","449.99","449.99","STORE"
10810,"88347594","366","2023-11-05","2023-11-19","449.99","449.99","STORE"
10811,"88347594","940","2023-11-05","2023-11-19","449.99","449.99","STORE"
10812,"88347594","1171","2023-11-05","2023-11-19","449.99","449.99","STORE"
10813,"88347594","2087","2023-11-05","2023-11-19","449.99","449.99","STORE"
10814,"88347594","2341","2023-11-05","2023-11-19","449.99","449.99","STORE"
10815,"88347594","2388","2023-11-05","2023-11-19","449.99","449.99","STORE"
10816,"88347594","2886","2023-11-05","2023-11-19","449.99","449.99","STORE"
10817,"88347594","1877","2023-11-05","2023-11-19","449.99","449.99","STORE"
10818,"88347594","1928","2023-11-05","2023-11-19","449.99","449.99","STORE"
10819,"88347594","2024","2023-11-05","2023-11-19","449.99","449.99","STORE"
10820,"88347594","2092","2023-11-05","2023-11-19","449.99","449.99","STORE"
10821,"88347594","2181","2023-11-05","2023-11-19","449.99","449.99","STORE"
10822,"88347594","2279","2023-11-05","2023-11-19","449.99","449.99","STORE"
10823,"88347594","1800","2023-11-05","2023-11-19","449.99","449.99","STORE"
10824,"88347594","1750","2023-11-05","2023-11-19","449.99","449.99","STORE"
10825,"88347594","1833","2023-11-05","2023-11-19","449.99","449.99","STORE"
10826,"88347594","1356","2023-11-05","2023-11-19","449.99","449.99","STORE"
10827,"88347594","696","2023-11-05","2023-11-19","449.99","449.99","STORE"
10828,"88347594","1901","2023-11-05","2023-11-19","449.99","449.99","STORE"
10829,"88347594","767","2023-11-05","2023-11-19","449.99","449.99","STORE"
